emp_id,name,age,gender,city,department,education,experience_yrs,salary,salary_band,phone,performance_rating,is_active,is_active_was_missibg
EMP00253,Kavya Das,40,Other,Delhi,IT,B.Tech,29.0,99835.12,High,7503958434,4,True,0
EMP00254,James Gupta,29,Unknown,Jaipur,Legal,Mba,4.0,62363.0,Mid,8863790238,4,True,0
EMP00255,Meera Sharma,24,Other,Hyderabad,IT,B.Tech,3.0,54365.43,Mid,8046065315,5,False,1
EMP00256,Sara Iyer,46,Unknown,Chennai,Marketing,Mba,7.0,62163.3,Mid,7187156263,2,True,0
EMP00257,Amit Smith,26,Male,Mumbai,Finance,Bca,15.0,98341.98,High,7869572911,3,True,0
EMP00258,Vikram Kumar,40,Female,Delhi,Finance,B.Tech,0.0,109652.71,High,8556447827,3,True,0
EMP00259,David Verma,39,Unknown,Delhi,HR,Mba,14.0,103024.76,High,+91-8447516201,5,True,0
EMP00260,Kavya Miller,52,Unknown,Hyderabad,Marketing,B.Tech,23.0,91192.22,High,+91-7893701337,1,False,0
EMP00261,Amit Davis,54,Female,Mumbai,Finance,Ba,14.0,74195.0,Mid,(6964976753),5,False,0
EMP00262,Rohit Sharma,39,Unknown,Pune,Legal,Phd,5.0,78093.37,Mid,9088433579,3,True,0
EMP00263,Sneha Verma,37,Unknown,Delhi,Marketing,Mba,1.0,81738.54,High,8901504316,4,False,0
EMP00264,Divya Wilson,37,Unknown,Jaipur,Finance,M.Sc,4.0,75409.67,Unknown,8069245242,3,False,0
EMP00265,Vikram Patel,59,Female,Surat,Operations,B.Sc,33.0,97229.52,High,9053998506,5,True,0
EMP00266,Sneha Moore,28,Female,Chennai,IT,M.Tech,31.0,33680.76,Low,9149675462,4,False,0
EMP00267,Pooja Johnson,35,Other,Chennai,Marketing,Phd,28.0,38306.9,Low,7458249442,4,False,0
EMP00268,Emily Smith,46,Male,Pune,Sales,M.Tech,28.0,33636.77,Low,8912227055,4,False,1
EMP00269,Pooja Moore,53,Male,Kolkata,Finance,Ba,23.0,54945.22,Mid,Unknown,3,False,0
EMP00270,Raj Singh,59,Male,Kolkata,Operations,B.Com,30.0,108654.78,High,9268025361,2,False,0
EMP00271,Amit Wilson,43,Female,Pune,Sales,Bca,23.0,45276.09,Mid,6012314004,4,False,0
EMP00272,Arjun Verma,37,Female,Hyderabad,HR,B.Tech,14.0,46196.5,Mid,7285303168,3,False,0
EMP00273,Priya Brown,50,Female,Mumbai,Engineering,B.Tech,11.0,54365.82,Mid,Unknown,4,False,0
EMP00274,Aarav Miller,37,Female,Jaipur,Engineering,M.Tech,19.0,102687.84,High,8234583242,4,True,0
EMP00275,Sophia Davis,33,Female,Bangalore,Sales,Mba,3.0,110882.2,High,6890235607,3,True,0
EMP00276,Sara Iyer,38,Female,Ahmedabad,Marketing,B.Tech,12.0,100376.4,High,6163480810,4,True,0
EMP00277,Kavya Brown,58,Other,Jaipur,Sales,M.Sc,9.0,101926.0,High,8951581281,4,True,0
EMP00278,Ravi Smith,48,Male,Delhi,Finance,Mba,22.0,75409.67,Unknown,8867983344,4,False,0
EMP00279,Swati Smith,46,Unknown,Hyderabad,Sales,B.Tech,6.0,30087.54,Low,7503973552,4,True,0
EMP00280,Sara Singh,34,Female,Hyderabad,Sales,Mba,11.0,44378.0,Mid,XXXXXXXXXX,2,False,1
EMP00281,Emily Das,29,Female,Mumbai,Engineering,B.Tech,14.0,57481.62,Mid,8755530920,5,False,0
EMP00282,Raj Das,26,Male,Ahmedabad,Operations,Mca,6.0,77593.21,Mid,6095381756,3,False,0
EMP00283,Sara Brown,33,Unknown,Ahmedabad,Sales,B.Com,7.0,77512.2,Mid,Unknown,5,True,0
EMP00284,Rohit Williams,24,Male,Mumbai,IT,B.Tech,6.0,77902.22,Mid,7436667834,3,True,0
EMP00285,Mike Das,56,Female,Surat,Legal,B.Tech,3.0,95855.48,High,8602082327,1,False,0
EMP00286,Deepa Reddy,54,Female,Jaipur,Sales,B.Sc,6.0,27054.0,Low,8598835390,4,True,0
EMP00287,Arjun Brown,43,Other,Hyderabad,Engineering,B.Com,29.0,71491.7,Mid,8372869390,3,False,1
EMP00288,Sara Williams,30,Female,Delhi,Finance,B.Tech,17.0,81640.23,High,7870568602,5,False,1
EMP00289,Sara Nair,39,Male,Jaipur,HR,B.Tech,29.0,66862.0,Mid,6251754496,2,False,0
EMP00290,Swati Wilson,50,Other,Jaipur,Sales,M.Tech,6.0,79728.41,Mid,9988311610,1,True,0
EMP00291,Ananya Williams,48,Male,Bangalore,Finance,Mba,22.0,100555.28,High,6740445046,1,False,0
EMP00292,Deepa Sharma,57,Female,Ahmedabad,Engineering,Mca,6.0,76555.55,Mid,8216752159,3,False,0
EMP00293,Ananya Das,38,Male,Hyderabad,Operations,Mca,28.0,128444.62,High,7240173872,4,False,0
EMP00294,Arjun Brown,55,Female,Bangalore,Marketing,Bca,33.0,98772.18,High,9302251709,3,False,0
EMP00295,Lisa Wilson,24,Unknown,Bangalore,HR,Mba,17.0,81653.16,High,7566656631,3,False,0
EMP00296,Swati Smith,26,Male,Hyderabad,IT,B.Tech,24.0,87593.25,High,9772103865,2,True,0
EMP00297,Suresh Jones,35,Unknown,Pune,HR,B.Com,26.0,93582.96,High,8064982429,3,True,0
EMP00298,Suresh Iyer,24,Female,Chennai,Engineering,Ba,26.0,117135.55,High,6994583655,2,False,0
EMP00299,Raj Garcia,44,Unknown,Surat,HR,B.Com,11.0,104357.23,High,6205364561,4,True,0
EMP00300,Lisa Nair,51,Female,Bangalore,Marketing,B.Tech,22.0,87855.14,High,8823551720,4,True,0
EMP00301,Sara Kumar,44,Male,Kolkata,HR,B.Tech,16.0,56783.66,Mid,Unknown,4,False,0
EMP00302,Ananya Miller,48,Other,Jaipur,Marketing,M.Tech,6.0,85373.19,High,9889983910,5,True,0
EMP00303,Sara Moore,31,Female,Pune,Finance,M.Tech,23.0,89473.37,High,7776520815,5,True,0
EMP00304,Rohit Kumar,46,Unknown,Surat,HR,Bca,6.0,94446.32,High,8740778453,3,False,0
EMP00306,Sara Das,37,Female,Jaipur,HR,Bca,27.0,93451.79,High,7003959761,5,False,0
EMP00307,Meera Iyer,55,Male,Chennai,Sales,B.Com,22.0,95012.8,High,9901196632,4,False,0
EMP00308,Karan Sharma,58,Female,Kolkata,Sales,M.Tech,9.0,44753.35,Mid,8390973332,3,True,0
EMP00309,Priya Gupta,43,Female,Delhi,Sales,Mba,15.0,44964.22,Mid,9209601124,4,True,0
EMP00310,Nisha Moore,38,Female,Mumbai,IT,Ba,33.0,102950.38,High,7204463652,5,True,0
EMP00311,Anna Kumar,44,Female,Pune,Sales,Phd,24.0,75409.67,Unknown,9060821914,4,False,0
EMP00312,Suresh Brown,57,Male,Chennai,HR,Phd,1.0,113443.38,High,6003348071,3,True,0
EMP00313,Chris Wilson,30,Male,Delhi,Engineering,B.Sc,4.0,68027.0,Mid,6454562745,5,False,0
EMP00314,Arjun Williams,23,Female,Bangalore,Finance,B.Tech,13.0,84621.75,High,9384633384,5,True,0
EMP00315,Nisha Williams,53,Male,Chennai,Marketing,B.Sc,30.0,83407.41,High,9248005148,3,True,0
EMP00316,Meera Reddy,43,Unknown,Jaipur,Operations,Mba,5.0,57138.26,Mid,8974037326,5,True,0
EMP00317,John Sharma,34,Unknown,Bangalore,Sales,B.Tech,27.0,109761.41,High,9187007253,5,True,0
EMP00318,Chris Singh,29,Female,Surat,Marketing,B.Tech,8.0,68050.61,Mid,9117629383,1,False,0
EMP00319,David Brown,22,Unknown,Chennai,Operations,Mba,5.0,76469.72,Mid,6313835210,4,True,0
EMP00320,Meera Nair,38,Male,Surat,Finance,B.Sc,16.0,25445.86,Low,9018987513,3,True,0
EMP00321,Lisa Miller,33,Male,Bangalore,Engineering,B.Tech,34.0,41590.24,Mid,8097070207,4,False,0
EMP00323,Deepa Gupta,34,Female,Kolkata,Marketing,B.Com,17.0,74861.69,Mid,9991595705,3,True,0
EMP00324,Sophia Singh,52,Male,Hyderabad,HR,Phd,33.0,60360.84,Mid,(6258286142),3,True,0
EMP00325,Suresh Reddy,28,Female,Kolkata,HR,M.Tech,0.0,60762.66,Mid,9630287932,5,False,0
EMP00326,Lisa Jones,44,Female,Delhi,Sales,B.Sc,14.0,88714.67,High,9342271858,5,True,0
EMP00327,Sara Miller,45,Female,Surat,Marketing,Ba,17.0,106509.28,High,819963297,2,True,0
EMP00328,Deepa Moore,26,Unknown,Chennai,Sales,B.Com,21.0,60956.72,Mid,8690180800,5,True,0
EMP00329,Rohit Jones,26,Unknown,Delhi,Operations,M.Tech,17.0,102397.0,High,6165525657,2,True,0
EMP00330,Swati Miller,38,Male,Hyderabad,HR,B.Tech,0.0,70998.11,Mid,8368331937,3,False,0
EMP00331,Pooja Davis,51,Other,Hyderabad,Operations,Phd,19.0,87516.24,High,9237472647,4,False,0
EMP00332,Suresh Nair,30,Female,Bangalore,Sales,Mba,24.0,30624.03,Low,7019160984,4,False,0
EMP00333,Emily Garcia,27,Female,Hyderabad,Legal,Ba,15.0,34908.07,Low,8312344581,4,False,0
EMP00334,Suresh Verma,46,Male,Delhi,Sales,B.Tech,19.0,95502.14,High,9061542204,1,False,0
EMP00335,David Gupta,40,Other,Bangalore,Sales,Ba,32.0,81873.57,High,6393194940,2,True,0
EMP00336,James Verma,37,Male,Bangalore,Finance,Mba,6.0,85091.93,High,9020986419,5,True,0
EMP00337,David Miller,42,Female,Pune,Operations,Mca,22.0,48030.77,Mid,6343426927,2,True,0
EMP00338,Nisha Gupta,23,Other,Hyderabad,Sales,Mba,10.0,64444.13,Mid,879855235,2,False,0
EMP00339,Vikram Jones,31,Male,Jaipur,Engineering,Mba,32.0,33193.8,Low,+91-9984625627,4,False,0
EMP00340,Ravi Das,37,Unknown,Kolkata,Finance,B.Tech,4.0,53813.8,Mid,6098271483,4,True,0
EMP00341,Meera Verma,58,Male,Surat,HR,B.Tech,7.0,74428.45,Mid,9276436956,3,True,0
EMP00342,Rohit Smith,36,Other,Pune,Finance,Mca,16.0,83195.68,High,6801548934,2,True,0
EMP00343,Chris Davis,34,Male,Delhi,Marketing,Mba,17.0,57177.0,Mid,8069174286,5,False,0
EMP00344,Ravi Reddy,34,Female,Mumbai,Marketing,B.Tech,26.0,88804.0,High,9229469644,5,False,0
EMP00345,Karan Gupta,53,Unknown,Delhi,HR,B.Sc,30.0,74042.99,Mid,6634494458,1,False,0
EMP00346,Amit Reddy,29,Female,Bangalore,Finance,M.Tech,3.0,69351.75,Mid,7212679864,4,False,0
EMP00347,Mike Iyer,39,Male,Mumbai,Engineering,Mba,1.0,75409.67,Unknown,8171178196,3,False,0
EMP00348,Ravi Brown,57,Other,Chennai,Engineering,Mba,4.0,127490.48,High,8999991956,4,True,0
EMP00349,Pooja Smith,47,Male,Pune,Finance,B.Tech,16.0,70974.83,Mid,7453642829,3,True,0
EMP00350,Deepa Jones,31,Female,Kolkata,Legal,M.Tech,31.0,98806.09,High,8537129457,4,False,0
EMP00351,Pooja Patel,52,Female,Chennai,HR,Mba,28.0,88657.13,High,8384294332,3,True,0
EMP00352,Arjun Brown,54,Unknown,Bangalore,IT,M.Sc,15.0,68796.02,Mid,7078815231,3,True,0
EMP00353,Amit Wilson,50,Female,Bangalore,Legal,Mba,0.0,36242.85,Low,6399995055,5,False,0
EMP00354,Mike Sharma,26,Male,Jaipur,IT,B.Sc,11.0,59319.32,Mid,8684475778,3,False,0
EMP00355,Anna Wilson,34,Female,Ahmedabad,Operations,Mba,18.0,76909.59,Mid,9039823069,4,True,0
EMP00356,Amit Garcia,22,Male,Mumbai,IT,Ba,8.0,72380.58,Mid,8198299408,3,True,0
EMP00357,Aarav Johnson,44,Female,Chennai,Engineering,B.Com,6.0,107415.83,High,6905674048,2,False,0
EMP00358,Ananya Williams,24,Female,Jaipur,HR,M.Tech,29.0,75409.67,Unknown,861605353,3,False,0
EMP00359,Anna Brown,24,Female,Jaipur,IT,Mca,14.0,71329.72,Mid,9731734566,3,False,0
EMP00360,Deepa Davis,28,Female,Chennai,Operations,Mba,3.0,88409.11,High,9451746643,3,True,0
EMP00362,Chris Gupta,56,Other,Pune,Operations,Mba,34.0,99341.84,High,9293806469,4,True,0
EMP00363,Nisha Gupta,36,Unknown,Bangalore,Finance,M.Tech,1.0,47810.81,Mid,Unknown,5,False,0
EMP00364,Vikram Brown,24,Female,Hyderabad,Engineering,B.Tech,4.0,37005.82,Low,9677032351,3,False,0
EMP00365,Nisha Sharma,50,Other,Kolkata,Sales,Mca,7.0,67839.49,Mid,7753065019,3,True,0
EMP00366,Amit Smith,51,Unknown,Surat,Operations,Phd,29.0,73224.08,Mid,8594065979,2,False,0
EMP00367,Sara Williams,39,Male,Hyderabad,IT,Mba,18.0,80452.52,High,7632026309,5,True,0
EMP00368,Emily Nair,32,Male,Kolkata,Operations,B.Sc,29.0,78461.37,Mid,7899157755,2,False,0
EMP00369,James Jones,59,Other,Kolkata,Sales,Mca,30.0,64790.09,Mid,8313872462,2,False,0
EMP00370,Sophia Reddy,22,Male,Chennai,IT,B.Tech,15.0,37300.81,Low,6928714468,2,True,0
EMP00371,Swati Davis,50,Female,Hyderabad,Finance,B.Sc,21.0,72032.0,Mid,8128175466,3,True,0
EMP00372,Aarav Williams,31,Unknown,Hyderabad,Marketing,B.Tech,32.0,49018.88,Mid,8395480121,3,True,0
EMP00373,Anil Wilson,49,Female,Surat,Operations,Mba,21.0,76763.9,Mid,8813153046,1,True,0
EMP00374,Sara Sharma,52,Female,Delhi,Marketing,B.Tech,7.0,47300.0,Mid,9773477250,3,True,0
EMP00375,Ravi Brown,40,Male,Chennai,Engineering,B.Tech,11.0,84480.25,High,8024267261,3,False,0
EMP00376,Karan Jones,24,Male,Bangalore,HR,B.Sc,4.0,116697.8,High,9459301660,4,True,0
EMP00377,Divya Patel,57,Female,Ahmedabad,Finance,Ba,24.0,56850.71,Mid,6359571284,4,False,0
EMP00378,Vikram Williams,36,Other,Kolkata,Sales,Ba,28.0,43372.38,Mid,8800602463,4,True,0
EMP00379,Rohit Iyer,54,Male,Hyderabad,Sales,Mba,12.0,103612.75,High,6986285751,3,False,1
EMP00380,Suresh Smith,47,Female,Ahmedabad,Operations,M.Sc,25.0,119175.02,High,8706335450,3,False,0
EMP00381,Rohit Williams,37,Male,Hyderabad,Legal,B.Tech,21.0,43860.48,Mid,8143186458,4,True,0
EMP00382,Vikram Brown,57,Female,Ahmedabad,Engineering,Bca,28.0,72711.69,Mid,6031931232,3,True,0
EMP00383,Vikram Kumar,54,Female,Kolkata,Finance,B.Tech,11.0,87168.91,High,7400371466,3,False,1
EMP00384,Nisha Sharma,41,Unknown,Mumbai,Engineering,B.Tech,27.0,68493.58,Mid,7309618078,5,True,0
EMP00385,Emily Davis,34,Unknown,Hyderabad,Legal,Ba,8.0,31209.72,Low,6156435023,5,True,0
EMP00386,Priya Johnson,54,Female,Surat,Marketing,Mba,9.0,75409.67,Unknown,8190193641,5,True,0
EMP00387,Meera Kumar,26,Female,Mumbai,Marketing,Mba,25.0,43305.17,Mid,7252175862,5,False,0
EMP00388,David Patel,58,Unknown,Chennai,HR,B.Tech,10.0,48997.4,Mid,XXXXXXXXXX,5,False,0
EMP00389,David Sharma,35,Other,Mumbai,Finance,Mca,5.0,77171.28,Mid,6677149898,4,False,1
EMP00390,Meera Iyer,48,Unknown,Hyderabad,HR,B.Com,3.0,102443.25,High,7340172377,3,False,1
EMP00391,James Sharma,44,Female,Mumbai,Finance,M.Sc,26.0,41063.47,Mid,7486522728,5,False,0
EMP00392,Swati Reddy,35,Other,Kolkata,Engineering,M.Tech,23.0,55352.24,Mid,6254760615,5,False,1
EMP00393,Meera Reddy,25,Other,Mumbai,Engineering,Ba,4.0,47250.98,Mid,903041013,3,False,0
EMP00394,Nisha Singh,40,Unknown,Delhi,Sales,B.Tech,2.0,82210.35,High,8983113672,3,True,0
EMP00395,Anil Iyer,25,Male,Delhi,Engineering,M.Tech,6.0,54451.9,Mid,9261941967,2,False,0
EMP00396,Suresh Verma,51,Female,Mumbai,Finance,M.Sc,23.0,75409.67,Unknown,6389780352,5,True,0
EMP00397,David Johnson,40,Female,Delhi,IT,B.Sc,21.0,35073.46,Low,9475700048,4,False,0
EMP00398,Divya Moore,52,Female,Pune,Finance,Bca,11.0,108992.9,High,6117461244,3,True,0
EMP00399,Swati Singh,52,Male,Chennai,HR,M.Tech,34.0,129739.05,High,7703904536,3,False,0
EMP00400,David Nair,30,Unknown,Delhi,Finance,B.Sc,16.0,77104.33,Mid,6243444028,5,True,0
EMP00401,Ananya Singh,34,Female,Bangalore,Marketing,B.Com,2.0,112139.88,High,9545376781,4,False,1
EMP00402,Anil Sharma,35,Male,Mumbai,Sales,B.Tech,10.0,60827.22,Mid,7795590635,3,False,1
EMP00403,Sophia Das,31,Other,Surat,HR,B.Tech,5.0,74978.0,Mid,6481610724,3,True,0
EMP00404,Anil Williams,52,Female,Bangalore,Finance,B.Sc,16.0,91281.83,High,8359583573,2,False,0
EMP00405,Amit Iyer,58,Male,Chennai,HR,M.Tech,21.0,56205.81,Mid,8870096075,2,False,0
EMP00406,Ravi Wilson,44,Unknown,Kolkata,Sales,Ba,0.0,71013.72,Mid,9159743392,4,False,0
EMP00407,Mike Gupta,48,Male,Mumbai,Operations,Mba,2.0,67928.0,Mid,6294790050,3,True,0
EMP00408,Sneha Das,27,Male,Pune,HR,Bca,15.0,85943.46,High,7764968918,3,False,0
EMP00409,Anna Moore,47,Female,Pune,Operations,B.Sc,34.0,76551.57,Mid,9369072963,4,True,0
EMP00410,Lisa Singh,23,Female,Jaipur,Legal,Ba,13.0,56814.86,Mid,9282009445,2,False,0
EMP00411,Lisa Wilson,34,Unknown,Delhi,Finance,B.Tech,6.0,67477.73,Mid,Unknown,5,False,0
EMP00412,Lisa Patel,40,Female,Kolkata,Engineering,B.Sc,25.0,102868.59,High,6442376971,3,False,0
EMP00413,Kavya Davis,22,Male,Mumbai,HR,Mca,30.0,88721.39,High,Unknown,2,False,0
EMP00414,Pooja Johnson,53,Female,Jaipur,IT,Bca,23.0,86546.15,High,9775624031,2,False,0
EMP00415,Ravi Miller,43,Male,Mumbai,Marketing,B.Tech,18.0,131400.03,High,8862455113,2,False,0
EMP00416,John Smith,50,Male,Hyderabad,IT,M.Sc,0.0,46726.25,Mid,7917331526,2,True,0
EMP00417,Aarav Brown,38,Female,Mumbai,Finance,M.Tech,24.0,92743.98,High,7027916658,3,False,1
EMP00418,James Garcia,59,Female,Mumbai,Engineering,B.Tech,9.0,76370.09,Mid,9304022014,4,False,0
EMP00419,Sneha Brown,32,Unknown,Chennai,HR,M.Sc,17.0,83595.41,High,9723139243,3,True,0
EMP00420,Kavya Jones,38,Male,Surat,IT,Ba,0.0,79557.06,Mid,6875389728,3,True,0
EMP00421,Mike Reddy,29,Female,Hyderabad,Engineering,B.Sc,28.0,57462.36,Mid,9010100349,5,True,0
EMP00422,Pooja Nair,43,Male,Chennai,Legal,Mba,12.0,49123.72,Mid,7480140559,3,False,0
EMP00423,Emily Miller,25,Other,Chennai,Sales,Mba,3.0,74995.81,Mid,9766667919,4,False,0
EMP00424,John Verma,32,Female,Chennai,Operations,B.Tech,11.0,55445.62,Mid,9345082832,2,True,0
EMP00425,Swati Davis,29,Unknown,Delhi,IT,B.Tech,18.0,65759.87,Mid,8480702487,2,True,0
EMP00426,David Garcia,30,Male,Bangalore,Marketing,M.Tech,25.0,94954.0,High,9335365407,3,True,0
EMP00427,Suresh Brown,47,Female,Hyderabad,Engineering,Phd,15.0,44327.89,Mid,7887239147,3,False,0
EMP00428,James Wilson,23,Unknown,Mumbai,Sales,M.Sc,24.0,70207.2,Mid,9990997813,5,False,0
EMP00429,Vikram Smith,37,Other,Pune,Engineering,Ba,9.0,101362.9,High,Unknown,2,False,0
EMP00430,Anna Gupta,52,Female,Jaipur,Operations,B.Com,27.0,62320.62,Mid,9043468596,4,False,0
EMP00431,James Kumar,27,Unknown,Surat,Sales,B.Tech,27.0,111736.38,High,+91-9197290070,4,False,0
EMP00432,Vikram Jones,42,Other,Bangalore,Finance,B.Sc,24.0,36230.15,Low,9557635288,2,False,0
EMP00433,Meera Jones,47,Unknown,Bangalore,Finance,Mba,24.0,120484.61,High,7868975225,4,False,0
EMP00434,Anil Moore,40,Unknown,Bangalore,Operations,B.Com,11.0,75409.67,Unknown,Unknown,3,False,0
EMP00435,Sara Williams,49,Female,Pune,Operations,Mca,7.0,41784.01,Mid,8919371094,4,False,1
EMP00436,Rohit Sharma,29,Other,Delhi,Sales,M.Tech,23.0,95829.44,High,8678366960,4,False,0
EMP00437,Nisha Smith,35,Male,Bangalore,Sales,B.Sc,22.0,85770.88,High,7563590508,3,False,1
EMP00438,Divya Garcia,45,Unknown,Jaipur,Operations,Bca,10.0,109553.69,High,9513379486,3,True,0
EMP00439,Arjun Johnson,58,Male,Kolkata,Legal,Phd,16.0,36599.0,Low,+91-7841180085,3,True,0
EMP00441,Rohit Verma,52,Male,Mumbai,IT,Mca,2.0,94251.29,High,8691889817,1,False,1
EMP00442,Chris Moore,53,Male,Chennai,Engineering,B.Tech,1.0,138738.4,High,745293349,5,False,0
EMP00443,Mike Verma,23,Female,Kolkata,Operations,Mba,17.0,89381.22,High,+91-8838709684,3,False,0
EMP00444,Deepa Sharma,46,Male,Chennai,Legal,B.Com,33.0,93252.17,High,7044221793,1,False,0
EMP00445,Raj Iyer,23,Unknown,Mumbai,Operations,B.Tech,13.0,55968.39,Mid,Unknown,1,False,0
EMP00446,Ravi Gupta,22,Male,Bangalore,Legal,B.Sc,32.0,70453.75,Mid,6993487857,3,False,0
EMP00447,Emily Brown,57,Male,Bangalore,IT,Mba,17.0,59504.14,Mid,7074046268,1,False,1
EMP00448,Nisha Davis,33,Male,Jaipur,Operations,Mca,28.0,87558.57,High,7673955581,3,True,0
EMP00449,David Gupta,30,Male,Pune,Legal,M.Tech,1.0,98238.14,High,6377875434,2,True,0
EMP00450,Mike Garcia,57,Female,Pune,Legal,B.Sc,10.0,79642.92,Mid,692230735,1,True,0
EMP00451,John Garcia,49,Male,Mumbai,Sales,Mba,30.0,94885.98,High,9462772161,4,True,0
EMP00452,Suresh Sharma,59,Male,Chennai,Sales,B.Sc,12.0,74281.37,Mid,964942028,5,True,0
EMP00453,Ravi Das,54,Male,Delhi,HR,B.Sc,25.0,108116.38,High,9664036792,3,True,0
EMP00454,Meera Williams,43,Male,Bangalore,Finance,Phd,33.0,53461.23,Mid,9982137906,4,False,1
EMP00455,Mike Gupta,46,Unknown,Chennai,Marketing,M.Tech,9.0,110398.41,High,6316137826,1,False,0
EMP00456,Ananya Wilson,39,Female,Delhi,Operations,B.Tech,11.0,57096.0,Mid,9493469721,4,False,1
EMP00457,Kavya Garcia,27,Unknown,Surat,Operations,Mba,21.0,75409.67,Mid,6000508017,2,False,0
EMP00458,Deepa Miller,39,Female,Pune,HR,M.Sc,30.0,45142.72,Mid,7305176648,4,False,0
EMP00459,Kavya Brown,37,Unknown,Delhi,Engineering,Mba,18.0,87649.21,High,8217865422,5,False,0
EMP00460,Emily Davis,36,Female,Bangalore,Engineering,Phd,23.0,78287.13,Mid,9779067320,4,False,0
EMP00461,Rohit Johnson,29,Unknown,Ahmedabad,Sales,B.Com,24.0,93466.16,High,7123008399,4,True,0
EMP00462,Mike Jones,34,Other,Bangalore,HR,Ba,34.0,31655.32,Low,9428866748,4,False,0
EMP00463,Vikram Das,28,Other,Delhi,Marketing,Mba,7.0,78346.38,Mid,8459736697,3,False,0
EMP00464,Vikram Gupta,38,Other,Jaipur,Engineering,B.Tech,4.0,85087.02,High,8682270261,4,True,0
EMP00465,Sneha Iyer,53,Male,Chennai,Operations,B.Tech,21.0,50285.52,Mid,9204075633,3,True,0
EMP00466,Rohit Singh,43,Male,Mumbai,Finance,B.Sc,27.0,88325.4,High,9400873162,1,False,0
EMP00467,Emily Davis,34,Male,Hyderabad,Engineering,Ba,11.0,17570.49,Low,8844950341,3,True,0
EMP00468,David Nair,44,Female,Hyderabad,IT,Mba,32.0,71807.0,Mid,7532143567,4,False,0
EMP00469,Arjun Iyer,50,Male,Chennai,HR,B.Com,15.0,110312.4,High,Unknown,1,False,0
EMP00470,Emily Garcia,43,Male,Mumbai,Engineering,B.Tech,25.0,71590.78,Mid,7792251736,4,True,0
EMP00471,Vikram Wilson,22,Unknown,Delhi,Legal,B.Sc,11.0,57023.39,Mid,6388164038,4,False,0
EMP00472,David Miller,50,Unknown,Bangalore,Operations,Mba,22.0,73383.85,Mid,8076518797,2,False,0
EMP00473,Swati Das,26,Other,Hyderabad,Marketing,Ba,25.0,77476.37,Mid,7885084320,3,True,0
EMP00474,Sneha Iyer,56,Female,Delhi,Legal,B.Com,12.0,97408.84,High,9811378099,5,False,0
EMP00475,Ananya Gupta,31,Female,Pune,Marketing,Ba,22.0,78247.17,Mid,7500406671,5,False,0
EMP00476,Kavya Nair,40,Other,Bangalore,Engineering,B.Sc,30.0,94050.75,High,8861608730,3,True,0
EMP00477,Ananya Sharma,58,Unknown,Ahmedabad,Operations,Mba,26.0,77301.31,Mid,7625765197,3,True,0
EMP00478,Mike Davis,28,Unknown,Mumbai,Engineering,B.Sc,22.0,56267.03,Mid,9261917199,2,False,0
EMP00479,Karan Verma,56,Other,Jaipur,Sales,B.Sc,2.0,39953.6,Low,(7086728064),1,False,1
EMP00480,Priya Patel,34,Unknown,Mumbai,Marketing,B.Com,29.0,84292.08,High,9819364563,3,True,0
EMP00481,Deepa Das,31,Male,Hyderabad,IT,M.Tech,31.0,13219.15,Low,6101523116,5,False,0
EMP00482,Mike Reddy,23,Other,Pune,HR,Mba,14.0,30869.95,Low,9529005516,5,True,0
EMP00483,John Garcia,27,Male,Jaipur,Finance,Phd,10.0,40049.14,Mid,8468290466,4,True,0
EMP00484,Sneha Sharma,29,Male,Chennai,HR,Mca,1.0,92865.56,High,7248341260,3,False,0
EMP00485,Anil Das,57,Unknown,Kolkata,Operations,B.Sc,25.0,37755.18,Low,9522062650,2,False,0
EMP00486,Nisha Garcia,46,Other,Mumbai,Engineering,Ba,33.0,86753.44,High,+91-9601605652,4,False,0
EMP00487,Suresh Smith,28,Female,Hyderabad,Finance,B.Sc,0.0,49200.57,Mid,7855383948,4,False,0
EMP00488,Divya Patel,44,Male,Chennai,IT,Ba,10.0,71337.92,Mid,8921644205,3,True,0
EMP00489,Vikram Garcia,40,Other,Delhi,Engineering,Mba,4.0,73434.91,Mid,6299594577,4,False,0
EMP00490,Sneha Kumar,43,Female,Mumbai,IT,B.Sc,25.0,70963.69,Mid,9849031330,4,False,0
EMP00491,Amit Garcia,38,Other,Surat,Legal,Ba,5.0,58833.76,Mid,9558969515,4,False,0
EMP00492,Ravi Wilson,42,Male,Hyderabad,Legal,Phd,34.0,35840.67,Low,8311399246,3,True,0
EMP00493,John Patel,22,Male,Surat,Engineering,Mca,4.0,75670.82,Mid,6589844309,4,True,0
EMP00494,Karan Reddy,40,Male,Surat,Legal,Ba,8.0,88941.0,High,(9167197976),1,True,0
EMP00495,Lisa Wilson,54,Male,Delhi,Sales,B.Sc,27.0,91980.19,High,Unknown,4,False,0
EMP00496,Ananya Kumar,25,Female,Surat,Sales,Phd,18.0,77044.72,Mid,8112794103,3,True,0
EMP00497,Meera Singh,24,Other,Mumbai,Operations,Mba,4.0,81440.08,High,6535205451,3,True,0
EMP00498,Deepa Brown,48,Unknown,Bangalore,HR,M.Sc,22.0,55722.0,Mid,7567216108,2,True,0
EMP00499,Swati Moore,56,Female,Hyderabad,HR,M.Sc,15.0,86236.74,High,8093252697,2,False,0
EMP00500,Lisa Moore,49,Male,Kolkata,Marketing,M.Tech,6.0,85317.0,High,8333712540,5,True,0
